date_time,"boston,ma_maxtempC","boston,ma_mintempC","boston,ma_totalSnow_cm","boston,ma_sunHour","boston,ma_uvIndex","boston,ma_moon_illumination","boston,ma_moonrise","boston,ma_moonset","boston,ma_sunrise","boston,ma_sunset","boston,ma_DewPointC","boston,ma_FeelsLikeC","boston,ma_HeatIndexC","boston,ma_WindChillC","boston,ma_WindGustKmph","boston,ma_cloudcover","boston,ma_humidity","boston,ma_precipMM","boston,ma_pressure","boston,ma_tempC","boston,ma_visibility","boston,ma_winddirDegree","boston,ma_windspeedKmph","boston,ma_location"
2018-11-25,7,5,0.0,3.6,2,76,07:46 PM,10:08 AM,07:47 AM,05:15 PM,5,4,6,4,16,92,94,2.4,1010,7,7,191,10,"boston,ma"
2018-11-26,7,5,0.0,3.6,2,68,08:49 PM,11:09 AM,07:48 AM,05:15 PM,5,4,6,4,18,98,92,5.2,1012,7,5,79,12,"boston,ma"
2018-11-27,8,3,0.0,5.3,3,60,09:58 PM,12:01 PM,07:50 AM,05:14 PM,2,2,6,2,26,78,81,4.3,992,8,7,194,18,"boston,ma"
2018-11-28,5,1,0.0,3.6,2,53,11:09 PM,12:46 PM,07:51 AM,05:14 PM,-2,-1,3,-1,23,69,71,0.2,993,5,10,280,16,"boston,ma"
2018-11-29,6,2,0.0,8.7,2,45,No moonrise,01:25 PM,07:52 AM,05:13 PM,-2,-1,3,-1,29,34,67,0.0,1007,6,10,309,19,"boston,ma"
2018-11-30,5,-0,0.0,7.0,2,38,12:20 AM,01:58 PM,07:53 AM,05:13 PM,-2,1,3,1,8,37,68,0.2,1017,5,9,298,7,"boston,ma"
2018-12-01,5,-0,0.0,7.0,2,36,01:30 AM,02:29 PM,07:54 AM,05:13 PM,-2,1,3,1,8,37,72,0.0,1022,5,10,241,6,"boston,ma"
2018-12-02,9,4,0.0,3.6,2,29,02:38 AM,02:58 PM,07:55 AM,05:12 PM,6,5,7,5,12,100,94,9.6,1012,9,6,171,7,"boston,ma"
2018-12-03,12,6,0.0,7.0,3,22,03:46 AM,03:27 PM,07:56 AM,05:12 PM,5,7,8,7,17,56,79,0.0,1001,12,6,263,11,"boston,ma"
2018-12-04,4,-3,0.0,8.7,2,15,04:52 AM,03:57 PM,07:57 AM,05:12 PM,-8,-4,1,-4,23,8,52,0.0,1012,4,10,319,17,"boston,ma"
2018-12-05,0,-4,0.0,8.7,2,7,05:58 AM,04:30 PM,07:58 AM,05:12 PM,-11,-3,-1,-3,8,29,45,0.0,1019,0,10,288,7,"boston,ma"
2018-12-06,3,-2,0.0,8.7,2,0,07:02 AM,05:06 PM,07:59 AM,05:12 PM,-7,-3,1,-3,15,51,55,0.0,1019,3,10,255,10,"boston,ma"
2018-12-07,3,-3,0.1,8.7,2,0,08:03 AM,05:47 PM,08:00 AM,05:12 PM,-8,-4,0,-4,20,23,54,0.1,1024,3,9,283,15,"boston,ma"
2018-12-08,-3,-7,0.0,8.7,2,0,09:01 AM,06:32 PM,08:01 AM,05:12 PM,-18,-8,-4,-8,14,23,33,0.0,1030,-3,10,305,11,"boston,ma"
2018-12-09,1,-5,0.0,6.9,2,7,09:53 AM,07:22 PM,08:02 AM,05:12 PM,-9,-5,-1,-5,14,45,53,0.0,1027,1,10,246,10,"boston,ma"
2018-12-10,2,-2,0.0,8.7,2,14,10:39 AM,08:15 PM,08:02 AM,05:12 PM,-8,-3,1,-3,14,13,52,0.0,1020,2,10,330,11,"boston,ma"
2018-12-11,1,-4,0.0,8.7,2,21,11:20 AM,09:12 PM,08:03 AM,05:12 PM,-7,-0,1,-0,6,22,56,0.0,1019,1,10,288,5,"boston,ma"
2018-12-12,2,-3,0.0,6.9,2,29,11:55 AM,10:09 PM,08:04 AM,05:12 PM,-10,-5,-1,-5,18,48,52,0.0,1018,2,10,287,13,"boston,ma"
2018-12-13,-0,-5,0.0,6.9,2,36,12:26 PM,11:08 PM,08:05 AM,05:12 PM,-9,-4,-2,-4,7,66,58,0.0,1033,-0,10,82,5,"boston,ma"
2018-12-14,5,-1,0.0,8.7,2,43,12:55 PM,No moonset,08:06 AM,05:12 PM,-0,2,3,2,9,31,80,0.0,1031,5,9,193,5,"boston,ma"
2018-12-15,10,4,0.0,5.2,3,51,01:22 PM,12:07 AM,08:06 AM,05:13 PM,4,5,7,5,18,74,84,0.1,1022,10,9,170,10,"boston,ma"
2018-12-16,6,4,0.0,5.2,1,58,01:48 PM,01:07 AM,08:07 AM,05:13 PM,1,2,5,2,25,73,77,4.9,1018,6,9,59,16,"boston,ma"
2018-12-17,5,1,0.0,5.2,1,65,02:14 PM,02:09 AM,08:08 AM,05:13 PM,-0,-1,3,-1,25,78,78,1.7,1003,5,10,232,17,"boston,ma"
2018-12-18,2,-4,0.0,8.7,2,72,02:43 PM,03:13 AM,08:08 AM,05:14 PM,-11,-8,-2,-8,32,27,49,0.1,1011,2,9,308,24,"boston,ma"
2018-12-19,3,-5,0.0,6.9,2,80,03:15 PM,04:19 AM,08:09 AM,05:14 PM,-12,-4,-1,-4,13,18,41,0.0,1019,3,10,261,9,"boston,ma"
2018-12-20,7,-1,0.0,8.7,2,87,03:52 PM,05:28 AM,08:09 AM,05:14 PM,-1,3,4,3,9,21,70,0.0,1019,7,10,202,6,"boston,ma"
2018-12-21,17,5,0.0,3.4,3,94,04:36 PM,06:38 AM,08:10 AM,05:15 PM,11,11,12,11,35,91,93,12.4,1004,17,8,141,19,"boston,ma"
2018-12-22,13,2,0.0,5.2,2,100,05:30 PM,07:48 AM,08:10 AM,05:15 PM,4,5,8,5,28,62,73,0.3,996,13,9,236,20,"boston,ma"
2018-12-23,4,-0,0.0,8.7,2,100,06:31 PM,08:54 AM,08:11 AM,05:16 PM,-8,-1,2,-1,16,13,49,0.0,1017,4,10,288,12,"boston,ma"
2018-12-24,3,-2,0.6,3.4,1,84,07:41 PM,09:52 AM,08:11 AM,05:17 PM,-6,-1,1,-1,8,88,60,1.4,1018,3,8,277,7,"boston,ma"
2018-12-25,2,-2,0.0,8.7,2,77,08:54 PM,10:42 AM,08:12 AM,05:17 PM,-10,-3,1,-3,17,6,48,0.0,1022,2,10,309,13,"boston,ma"
2018-12-26,2,-3,0.0,8.7,2,69,10:08 PM,11:25 AM,08:12 AM,05:18 PM,-12,-4,-1,-4,15,23,41,0.0,1029,2,10,288,11,"boston,ma"
2018-12-27,1,-2,0.0,8.7,2,62,11:20 PM,12:01 PM,08:12 AM,05:19 PM,-11,-3,-0,-3,13,37,47,0.0,1035,1,10,239,9,"boston,ma"
2018-12-28,10,-0,0.0,3.4,2,55,No moonrise,12:33 PM,08:13 AM,05:19 PM,4,3,6,3,21,87,86,11.0,1021,10,5,182,12,"boston,ma"
2018-12-29,9,1,0.0,8.7,3,48,12:30 AM,01:03 PM,08:13 AM,05:20 PM,2,4,7,4,24,28,72,0.0,1012,9,8,270,15,"boston,ma"
2018-12-30,0,-3,0.0,8.7,2,40,01:38 AM,01:32 PM,08:13 AM,05:21 PM,-9,-2,-0,-2,7,30,52,0.0,1023,0,10,223,6,"boston,ma"
2018-12-31,5,-4,0.0,6.9,2,36,02:44 AM,02:01 PM,08:13 AM,05:22 PM,-2,-0,2,-0,14,39,70,1.7,1026,5,10,205,10,"boston,ma"
2019-01-01,11,7,0.0,6.9,2,26,03:50 AM,02:32 PM,08:13 AM,05:22 PM,4,7,9,7,36,46,73,20.4,1005,11,9,289,20,"boston,ma"
2019-01-02,2,-4,0.0,8.7,2,19,04:53 AM,03:06 PM,08:13 AM,05:23 PM,-11,-5,-1,-5,13,14,46,0.0,1023,2,10,145,14,"boston,ma"
2019-01-03,4,-2,0.0,5.2,1,11,05:55 AM,03:45 PM,08:13 AM,05:24 PM,-6,-3,1,-3,17,51,60,0.7,1017,4,9,274,13,"boston,ma"
2019-01-04,7,2,0.0,8.7,2,4,06:53 AM,04:27 PM,08:13 AM,05:25 PM,-2,-0,4,-0,18,7,67,0.0,1006,7,10,225,18,"boston,ma"
2019-01-05,6,3,0.0,3.4,1,0,07:47 AM,05:16 PM,08:13 AM,05:26 PM,-1,0,4,0,16,81,72,26.4,1004,6,8,35,16,"boston,ma"
2019-01-06,5,3,0.1,5.2,1,0,08:35 AM,06:08 PM,08:13 AM,05:27 PM,-5,-2,3,-2,26,60,57,0.6,1013,5,10,307,20,"boston,ma"
2019-01-07,0,-5,0.0,8.7,2,3,09:18 AM,07:03 PM,08:13 AM,05:28 PM,-13,-6,-1,-6,17,31,42,0.0,1024,0,10,330,17,"boston,ma"
2019-01-08,6,2,0.2,3.4,1,10,09:55 AM,08:00 PM,08:13 AM,05:29 PM,1,1,4,1,17,96,78,3.1,1013,6,5,162,13,"boston,ma"
2019-01-09,6,0,0.0,3.4,1,18,10:28 AM,08:59 PM,08:13 AM,05:30 PM,-1,-1,3,-1,24,81,74,10.8,1002,6,8,269,18,"boston,ma"
2019-01-10,1,-3,0.3,3.4,1,25,10:57 AM,09:57 PM,08:13 AM,05:31 PM,-8,-7,-1,-7,29,69,59,0.4,1010,1,9,310,23,"boston,ma"
2019-01-11,-4,-8,0.0,8.7,2,32,11:25 AM,10:56 PM,08:12 AM,05:32 PM,-16,-12,-5,-12,27,7,43,0.0,1023,-4,10,302,20,"boston,ma"
2019-01-12,-3,-9,0.0,8.7,2,39,11:50 AM,11:56 PM,08:12 AM,05:34 PM,-18,-11,-5,-11,19,27,37,0.0,1031,-3,10,299,14,"boston,ma"
2019-01-13,-2,-7,0.0,8.7,2,47,12:15 PM,No moonset,08:12 AM,05:35 PM,-14,-10,-5,-10,10,30,50,0.0,1031,-2,10,127,13,"boston,ma"
2019-01-14,-1,-7,0.0,3.5,1,54,12:42 PM,12:57 AM,08:11 AM,05:36 PM,-12,-9,-4,-9,13,59,53,0.0,1023,-1,10,13,14,"boston,ma"
2019-01-15,2,-6,0.0,7.0,1,61,01:12 PM,02:00 AM,08:11 AM,05:37 PM,-12,-6,-2,-6,8,38,46,0.0,1018,2,10,321,12,"boston,ma"
2019-01-16,6,-4,0.0,8.7,1,69,01:45 PM,03:05 AM,08:10 AM,05:38 PM,-8,-5,0,-5,20,16,54,0.0,1015,6,10,245,17,"boston,ma"
2019-01-17,-1,-8,0.0,8.7,2,76,02:24 PM,04:13 AM,08:10 AM,05:39 PM,-16,-9,-4,-9,14,39,39,0.0,1025,-1,10,259,14,"boston,ma"
2019-01-18,4,0,0.8,3.5,1,83,03:12 PM,05:23 AM,08:09 AM,05:41 PM,-4,-3,1,-3,11,78,72,1.1,1017,4,7,180,14,"boston,ma"
2019-01-19,-2,-5,1.1,7.0,1,90,04:08 PM,06:30 AM,08:09 AM,05:42 PM,-11,-8,-3,-8,17,57,54,2.5,1024,-2,7,154,16,"boston,ma"
2019-01-20,4,-4,5.2,3.5,1,98,05:15 PM,07:34 AM,08:08 AM,05:43 PM,-4,-7,-1,-7,28,89,82,62.1,1000,4,6,310,25,"boston,ma"
2019-01-21,-12,-14,0.1,5.2,1,100,06:28 PM,08:29 AM,08:07 AM,05:44 PM,-20,-23,-13,-23,35,64,54,0.2,1009,-12,9,303,30,"boston,ma"
2019-01-22,-4,-13,0.0,8.7,2,88,07:45 PM,09:17 AM,08:07 AM,05:45 PM,-18,-16,-8,-16,26,20,47,0.0,1030,-4,10,308,19,"boston,ma"
2019-01-23,5,-3,0.0,5.3,1,81,09:01 PM,09:57 AM,08:06 AM,05:47 PM,-4,-3,2,-3,27,82,69,0.1,1023,5,10,213,21,"boston,ma"
2019-01-24,11,9,0.0,3.5,3,73,10:15 PM,10:32 AM,08:05 AM,05:48 PM,6,9,10,9,45,87,80,53.7,1001,11,8,196,25,"boston,ma"
2019-01-25,3,0,0.0,8.7,1,66,11:26 PM,11:04 AM,08:04 AM,05:49 PM,-7,-4,1,-4,24,14,58,0.0,1012,3,10,261,19,"boston,ma"
2019-01-26,-3,-8,0.0,8.7,2,59,No moonrise,11:34 AM,08:04 AM,05:50 PM,-14,-9,-4,-9,10,36,45,0.0,1026,-3,10,246,13,"boston,ma"
2019-01-27,6,-3,0.0,8.7,2,51,12:35 AM,12:04 PM,08:03 AM,05:52 PM,-5,-3,1,-3,20,28,62,0.0,1020,6,10,177,15,"boston,ma"
2019-01-28,0,-3,0.0,5.3,1,44,01:42 AM,12:35 PM,08:02 AM,05:53 PM,-10,-6,-1,-6,16,48,51,0.0,1017,0,10,236,18,"boston,ma"
2019-01-29,2,-2,0.2,3.6,1,37,02:46 AM,01:08 PM,08:01 AM,05:54 PM,-4,-5,-0,-5,16,99,71,2.1,1015,2,9,120,17,"boston,ma"
2019-01-30,-1,-5,2.0,7.0,2,30,03:49 AM,01:45 PM,08:00 AM,05:56 PM,-12,-8,-2,-8,28,64,48,7.7,1009,-1,7,255,30,"boston,ma"
2019-01-31,-8,-13,0.0,8.7,2,26,04:48 AM,02:26 PM,07:59 AM,05:57 PM,-22,-19,-10,-19,25,16,37,0.6,1022,-8,10,264,25,"boston,ma"
2019-02-01,-8,-14,0.0,8.7,2,8,05:43 AM,03:12 PM,07:58 AM,05:58 PM,-20,-17,-10,-17,19,11,42,0.0,1027,-8,10,264,19,"boston,ma"
2019-02-02,0,-13,0.0,8.7,1,1,06:32 AM,04:02 PM,07:57 AM,05:59 PM,-15,-10,-4,-10,19,34,45,0.0,1022,0,10,234,17,"boston,ma"
2019-02-03,2,-2,0.0,10.5,2,0,07:17 AM,04:57 PM,07:56 AM,06:01 PM,-5,-3,1,-3,10,31,62,0.0,1022,2,10,138,11,"boston,ma"
2019-02-04,11,4,0.0,10.5,3,0,07:56 AM,05:53 PM,07:55 AM,06:02 PM,1,4,6,4,20,21,68,0.0,1017,11,11,211,14,"boston,ma"
2019-02-05,12,4,0.0,10.0,2,0,08:30 AM,06:51 PM,07:54 AM,06:03 PM,3,4,7,4,22,30,78,0.0,1014,12,11,250,12,"boston,ma"
2019-02-06,4,-1,0.0,10.5,2,7,09:00 AM,07:50 PM,07:53 AM,06:05 PM,-6,-2,1,-2,13,27,61,0.2,1024,4,9,68,9,"boston,ma"
2019-02-07,2,1,1.1,5.3,1,14,09:28 AM,08:49 PM,07:52 AM,06:06 PM,1,-1,2,-1,16,100,97,17.0,1024,2,5,76,10,"boston,ma"
2019-02-08,9,5,0.0,6.9,2,22,09:54 AM,09:48 PM,07:50 AM,06:07 PM,1,3,6,3,26,65,71,6.7,1012,9,8,227,24,"boston,ma"
2019-02-09,-2,-6,0.0,10.6,2,29,10:19 AM,10:48 PM,07:49 AM,06:08 PM,-16,-10,-3,-10,31,12,37,0.0,1028,-2,20,296,24,"boston,ma"
2019-02-10,1,-5,0.0,10.6,2,37,10:45 AM,11:49 PM,07:48 AM,06:10 PM,-14,-8,-2,-8,18,22,39,0.0,1032,1,14,281,18,"boston,ma"
2019-02-11,2,-3,0.0,10.0,2,44,11:12 AM,No moonset,07:47 AM,06:11 PM,-11,-4,0,-4,14,63,47,0.0,1027,2,14,335,14,"boston,ma"
2019-02-12,-2,-6,6.0,5.3,1,52,11:43 AM,12:52 AM,07:45 AM,06:12 PM,-9,-9,-4,-9,18,87,61,18.2,1027,-2,9,76,20,"boston,ma"
2019-02-13,6,3,0.5,8.5,1,60,12:17 PM,01:57 AM,07:44 AM,06:14 PM,-2,-0,4,-0,23,76,67,34.5,1001,6,9,256,23,"boston,ma"
2019-02-14,4,-2,0.4,10.0,1,67,12:59 PM,03:03 AM,07:43 AM,06:15 PM,-6,-3,2,-3,23,36,58,0.5,1012,4,13,278,19,"boston,ma"
2019-02-15,10,4,0.0,5.4,2,75,01:50 PM,04:09 AM,07:41 AM,06:16 PM,3,6,7,6,26,78,74,0.9,1009,10,9,183,20,"boston,ma"
2019-02-16,4,0,0.0,10.8,2,82,02:50 PM,05:13 AM,07:40 AM,06:17 PM,-4,-0,4,-0,20,23,60,0.2,1009,4,14,298,18,"boston,ma"
2019-02-17,2,-3,0.0,10.8,2,90,03:59 PM,06:12 AM,07:39 AM,06:19 PM,-10,-6,-0,-6,11,10,50,0.0,1011,2,15,157,18,"boston,ma"
2019-02-18,1,-1,14.5,5.4,1,97,05:14 PM,07:03 AM,07:37 AM,06:20 PM,-8,-5,-0,-5,15,87,58,17.6,1015,1,5,150,17,"boston,ma"
2019-02-19,0,-9,0.0,10.9,2,100,06:31 PM,07:48 AM,07:36 AM,06:21 PM,-14,-10,-4,-10,21,3,45,0.0,1029,0,10,316,14,"boston,ma"
2019-02-20,1,-10,0.1,7.0,1,88,07:49 PM,08:26 AM,07:34 AM,06:22 PM,-12,-8,-3,-8,10,73,53,0.2,1031,1,9,240,11,"boston,ma"
2019-02-21,8,-3,0.2,8.5,2,80,09:04 PM,09:00 AM,07:33 AM,06:24 PM,-3,0,4,0,18,55,66,6.4,1014,8,8,271,16,"boston,ma"
2019-02-22,4,-1,0.0,10.9,2,73,10:16 PM,09:32 AM,07:31 AM,06:25 PM,-5,-2,3,-2,18,26,59,0.0,1026,4,11,319,14,"boston,ma"
2019-02-23,4,-3,0.0,11.0,2,65,11:27 PM,10:03 AM,07:30 AM,06:26 PM,-5,-2,1,-2,8,15,61,0.0,1029,4,20,244,12,"boston,ma"
2019-02-24,7,1,0.0,5.5,2,57,No moonrise,10:34 AM,07:28 AM,06:27 PM,2,2,6,2,27,82,79,14.9,1008,7,8,128,18,"boston,ma"
2019-02-25,3,-2,0.1,5.5,1,50,12:35 AM,11:08 AM,07:27 AM,06:29 PM,-8,-3,3,-3,42,66,48,0.3,1006,3,8,276,33,"boston,ma"
2019-02-26,-3,-7,0.0,11.1,2,42,01:40 AM,11:44 AM,07:25 AM,06:30 PM,-18,-12,-4,-12,32,32,34,0.0,1022,-3,10,293,29,"boston,ma"
2019-02-27,-5,-15,0.3,7.1,1,35,02:41 AM,12:24 PM,07:23 AM,06:31 PM,-18,-12,-7,-12,14,64,37,0.7,1025,-5,8,289,15,"boston,ma"
2019-02-28,-1,-7,4.4,5.6,1,27,03:39 AM,01:09 PM,07:22 AM,06:32 PM,-13,-8,-3,-8,9,86,48,5.0,1022,-1,6,136,15,"boston,ma"
2019-03-01,3,-7,0.0,8.6,1,26,04:30 AM,01:58 PM,07:20 AM,06:34 PM,-9,-5,-1,-5,8,54,54,0.0,1024,3,10,214,13,"boston,ma"
2019-03-02,2,-4,12.2,5.6,1,19,05:16 AM,02:51 PM,07:19 AM,06:35 PM,-4,-4,1,-4,18,89,70,14.5,1016,2,5,138,14,"boston,ma"
2019-03-03,3,-2,0.7,10.1,1,12,05:56 AM,03:47 PM,07:17 AM,06:36 PM,-5,-3,2,-3,12,65,62,2.3,1012,3,8,223,16,"boston,ma"
2019-03-04,4,-3,22.9,5.6,1,4,06:31 AM,04:45 PM,07:15 AM,06:37 PM,-4,-3,2,-3,22,81,67,33.6,1006,4,5,315,21,"boston,ma"
2019-03-05,-3,-9,0.3,8.6,1,0,07:03 AM,05:44 PM,07:14 AM,06:38 PM,-13,-10,-5,-10,14,42,54,0.5,1018,-3,9,238,15,"boston,ma"
2019-03-06,-5,-11,0.3,8.6,1,0,07:32 AM,06:42 PM,07:12 AM,06:40 PM,-15,-14,-7,-14,24,54,55,0.6,1018,-5,9,291,17,"boston,ma"
2019-03-07,-1,-13,0.3,8.6,1,3,07:58 AM,07:42 PM,07:10 AM,06:41 PM,-16,-15,-8,-15,19,48,56,0.5,1023,-1,9,268,16,"boston,ma"
2019-03-08,1,-13,0.0,8.6,1,10,08:23 AM,08:42 PM,07:09 AM,06:42 PM,-12,-9,-4,-9,18,31,54,0.0,1024,1,10,232,15,"boston,ma"
2019-03-09,6,-7,0.0,11.4,2,17,08:48 AM,09:43 PM,07:07 AM,06:43 PM,-7,-3,1,-3,13,4,64,0.0,1026,6,10,246,11,"boston,ma"
2019-03-10,2,-4,0.3,5.7,1,24,09:15 AM,10:45 PM,07:05 AM,06:44 PM,-4,-4,1,-4,22,91,69,14.4,1024,2,7,114,16,"boston,ma"
2019-03-11,8,2,0.0,11.4,3,32,09:44 AM,11:48 PM,07:04 AM,06:46 PM,1,2,6,2,30,26,71,0.0,1007,8,9,265,19,"boston,ma"
2019-03-12,3,0,0.0,11.5,2,39,10:17 AM,No moonset,07:02 AM,06:47 PM,-5,-2,3,-2,22,19,59,0.0,1016,3,10,310,19,"boston,ma"
2019-03-13,6,-3,0.0,8.7,1,46,10:55 AM,12:53 AM,07:00 AM,06:48 PM,-6,-2,2,-2,11,48,59,0.7,1024,6,9,209,16,"boston,ma"
2019-03-14,11,0,0.0,11.6,3,54,11:40 AM,01:57 AM,06:58 AM,06:49 PM,0,3,6,3,14,30,73,0.4,1024,11,9,186,11,"boston,ma"
2019-03-15,13,6,0.0,6.0,3,61,12:34 PM,03:00 AM,06:57 AM,06:50 PM,9,8,11,8,31,76,92,5.8,1011,13,9,211,17,"boston,ma"
2019-03-16,8,2,0.0,11.6,2,68,01:37 PM,03:59 AM,06:55 AM,06:52 PM,-3,3,6,3,30,32,55,0.0,1010,8,11,278,22,"boston,ma"
2019-03-17,5,-1,0.0,11.6,2,75,02:47 PM,04:51 AM,06:53 AM,06:53 PM,-11,-3,2,-3,21,18,38,0.0,1020,5,20,288,16,"boston,ma"
2019-03-18,6,-0,0.0,11.6,2,83,04:02 PM,05:38 AM,06:51 AM,06:54 PM,-10,-0,2,-0,12,30,40,0.0,1024,6,20,290,9,"boston,ma"
2019-03-19,6,0,0.0,11.6,2,90,05:19 PM,06:18 AM,06:50 AM,06:55 PM,-9,0,3,0,11,29,44,0.0,1028,6,10,311,9,"boston,ma"
2019-03-20,10,1,0.0,11.6,3,97,06:35 PM,06:53 AM,06:48 AM,06:56 PM,-6,3,5,3,13,20,46,0.0,1028,10,10,200,9,"boston,ma"
2019-03-21,10,2,0.0,7.4,2,100,07:51 PM,07:27 AM,06:46 AM,06:57 PM,-2,3,6,3,17,49,59,0.0,1021,10,10,154,12,"boston,ma"
2019-03-22,6,4,0.0,6.1,1,88,09:04 PM,07:58 AM,06:44 AM,06:59 PM,2,0,5,0,29,100,81,14.8,993,6,8,203,21,"boston,ma"
2019-03-23,8,2,0.8,8.9,2,81,10:15 PM,08:29 AM,06:43 AM,07:00 PM,-3,-0,4,-0,35,59,58,6.4,1002,8,7,300,26,"boston,ma"
2019-03-24,14,1,0.0,9.0,2,74,11:24 PM,09:03 AM,06:41 AM,07:01 PM,-7,4,7,4,23,30,38,0.0,1016,14,10,264,16,"boston,ma"
2019-03-25,9,3,0.0,10.3,2,66,No moonrise,09:39 AM,06:39 AM,07:02 PM,-8,4,6,4,13,38,41,0.0,1017,9,10,319,10,"boston,ma"
2019-03-26,7,2,0.0,11.6,2,59,12:29 AM,10:18 AM,06:37 AM,07:03 PM,-11,1,4,1,15,1,35,0.0,1024,7,10,238,13,"boston,ma"
2019-03-27,8,2,0.0,11.6,3,52,01:30 AM,11:03 AM,06:36 AM,07:04 PM,-8,2,4,2,12,3,41,0.0,1032,8,11,99,10,"boston,ma"
2019-03-28,11,1,0.0,10.3,2,45,02:25 AM,11:51 AM,06:34 AM,07:05 PM,-3,2,6,2,22,35,55,0.0,1029,11,20,201,17,"boston,ma"
2019-03-29,14,6,0.0,6.4,2,37,03:14 AM,12:43 PM,06:32 AM,07:07 PM,4,6,9,6,20,83,75,5.7,1020,14,16,227,14,"boston,ma"
2019-03-30,19,7,0.0,7.7,4,30,03:56 AM,01:39 PM,06:30 AM,07:08 PM,6,11,12,11,27,55,69,0.0,1015,19,12,200,18,"boston,ma"
2019-03-31,17,6,0.0,6.4,3,26,04:33 AM,02:36 PM,06:29 AM,07:09 PM,8,10,12,10,30,87,76,21.3,1007,17,7,218,21,"boston,ma"
2019-04-01,7,2,0.0,11.6,3,9,05:06 AM,03:35 PM,06:27 AM,07:10 PM,-9,0,4,0,24,9,39,0.0,1018,7,10,299,19,"boston,ma"
2019-04-02,10,2,0.0,10.3,2,1,05:35 AM,04:34 PM,06:25 AM,07:11 PM,-7,4,6,4,15,41,42,0.0,1029,10,10,181,12,"boston,ma"
2019-04-03,15,4,0.0,7.7,3,0,06:01 AM,05:34 PM,06:23 AM,07:12 PM,-1,7,10,7,29,60,57,4.1,1015,15,9,288,21,"boston,ma"
2019-04-04,9,2,0.0,11.6,3,0,06:27 AM,06:34 PM,06:22 AM,07:13 PM,-12,1,5,1,30,9,28,0.0,1027,9,10,286,22,"boston,ma"
2019-04-05,9,0,0.0,7.8,2,0,06:52 AM,07:36 PM,06:20 AM,07:15 PM,-9,2,4,2,14,81,40,2.2,1031,9,10,157,10,"boston,ma"
2019-04-06,17,3,0.0,10.3,4,6,07:19 AM,08:38 PM,06:18 AM,07:16 PM,5,9,10,9,15,46,71,2.4,1022,17,8,270,11,"boston,ma"
2019-04-07,18,6,0.0,9.1,3,14,07:47 AM,09:42 PM,06:17 AM,07:17 PM,4,12,12,12,9,53,61,0.0,1023,18,10,212,6,"boston,ma"
2019-04-08,11,3,0.0,6.5,2,21,08:18 AM,10:47 PM,06:15 AM,07:18 PM,6,8,9,8,8,83,84,12.9,1012,11,8,216,6,"boston,ma"
2019-04-09,8,2,0.0,6.5,2,29,08:54 AM,11:52 PM,06:13 AM,07:19 PM,2,3,5,3,10,79,82,1.4,1006,8,9,101,8,"boston,ma"
2019-04-10,10,2,0.0,11.6,3,36,09:37 AM,No moonset,06:12 AM,07:20 PM,-3,2,5,2,22,20,57,0.3,1009,10,10,319,17,"boston,ma"
2019-04-11,12,1,0.0,11.6,2,44,10:27 AM,12:55 AM,06:10 AM,07:21 PM,-7,5,7,5,13,30,39,0.0,1023,12,10,229,10,"boston,ma"
2019-04-12,10,2,0.0,6.6,2,52,11:26 AM,01:54 AM,06:08 AM,07:23 PM,2,6,8,6,16,78,64,0.3,1026,10,10,186,11,"boston,ma"
2019-04-13,21,14,0.0,9.1,4,59,12:31 PM,02:47 AM,06:07 AM,07:24 PM,13,16,17,16,26,65,82,28.4,1017,21,7,224,16,"boston,ma"
2019-04-14,19,13,0.0,10.4,4,67,01:43 PM,03:34 AM,06:05 AM,07:25 PM,10,16,16,16,13,48,71,1.3,1012,19,8,111,9,"boston,ma"
2019-04-15,20,7,0.0,6.6,4,74,02:56 PM,04:14 AM,06:04 AM,07:26 PM,10,14,15,14,35,84,72,18.1,994,20,8,232,24,"boston,ma"
2019-04-16,15,6,0.0,11.6,4,82,04:11 PM,04:50 AM,06:02 AM,07:27 PM,-4,6,10,6,31,16,39,0.0,1010,15,10,300,24,"boston,ma"
2019-04-17,17,7,0.0,11.6,4,89,05:25 PM,05:23 AM,06:01 AM,07:28 PM,-2,10,12,10,14,5,43,0.0,1021,17,10,175,11,"boston,ma"
2019-04-18,10,3,0.0,9.8,2,97,06:39 PM,05:54 AM,05:59 AM,07:29 PM,3,6,9,6,25,74,65,0.7,1021,10,9,167,16,"boston,ma"
2019-04-19,20,14,0.0,9.8,4,100,07:52 PM,06:25 AM,05:57 AM,07:30 PM,14,16,17,16,37,84,82,0.7,1011,20,8,215,23,"boston,ma"
2019-04-20,20,13,0.0,8.6,4,88,09:03 PM,06:57 AM,05:56 AM,07:32 PM,16,18,19,18,35,100,85,45.7,1012,20,5,180,22,"boston,ma"
2019-04-21,18,14,0.0,9.8,4,81,10:11 PM,07:32 AM,05:54 AM,07:33 PM,13,16,16,16,13,74,84,7.4,1017,18,8,183,9,"boston,ma"
2019-04-22,17,10,0.0,12.2,3,73,11:16 PM,08:10 AM,05:53 AM,07:34 PM,10,12,13,12,19,52,80,9.8,1017,17,9,44,14,"boston,ma"
2019-04-23,15,9,0.0,9.8,3,65,No moonrise,08:53 AM,05:51 AM,07:35 PM,8,10,11,10,16,89,82,3.0,1013,15,6,46,11,"boston,ma"
